timestamp,seq,key,aRMSx,aRMSy,aRMSz,vRMSx,vRMSy,vRMSz,temperature,aucausticRMS,extra,mac
1777653234306,24432,RMS,0.057037,0.106991,0.050801,0.695746,1.072081,0.606928,26.16081,50.2747,,E4:65:B8:2C:73:48
1777653241264,24439,RMS,0.056854,0.106404,0.05102,0.446123,1.053531,0.571017,26.77465,50.51495,,E4:65:B8:2C:73:48
1777653248437,24446,RMS,0.056302,0.107788,0.050391,0.594907,1.253331,0.699532,26.60358,50.572,,E4:65:B8:2C:73:48
1777653255395,24453,RMS,0.056881,0.107467,0.051197,0.618101,1.116275,0.608691,26.53018,49.14722,,E4:65:B8:2C:73:48
1777653262358,24460,RMS,0.055649,0.106123,0.051227,0.575835,0.995298,0.536123,26.72528,48.58271,,E4:65:B8:2C:73:48
1777653269322,24467,RMS,0.057086,0.108092,0.051598,0.679014,0.947365,0.449642,26.60358,49.91666,,E4:65:B8:2C:73:48
1777653276490,24474,RMS,0.056276,0.106883,0.050759,0.559688,1.407203,0.657823,26.60352,49.05183,,E4:65:B8:2C:73:48
1777653283454,24481,RMS,0.056926,0.105135,0.0517,0.726284,1.131571,0.595319,26.57912,49.74393,,E4:65:B8:2C:73:48
1777653290417,24488,RMS,0.055401,0.10587,0.052342,0.693859,1.204123,0.550901,26.72579,48.28572,,E4:65:B8:2C:73:48
1777653297381,24495,RMS,0.057342,0.106682,0.053449,0.597892,1.095781,0.565704,26.03738,50.35392,,E4:65:B8:2C:73:48
1777653304343,24502,RMS,0.057891,0.103328,0.051174,0.547764,0.967874,0.732467,26.65246,50.44274,,E4:65:B8:2C:73:48
1777653311307,24509,RMS,0.055793,0.108716,0.051371,0.500738,1.287777,0.501465,26.60352,49.06939,,E4:65:B8:2C:73:48
1777653318474,24516,RMS,0.056273,0.107761,0.051104,0.65652,1.293396,0.573176,26.50535,46.50915,,E4:65:B8:2C:73:48
1777653325441,24523,RMS,0.056353,0.103109,0.051115,0.591624,1.150848,0.612079,26.60358,50.58297,,E4:65:B8:2C:73:48
1777653332402,24530,RMS,0.057571,0.106867,0.052898,0.574063,1.002292,0.578807,26.57911,50.48384,,E4:65:B8:2C:73:48
1777653339363,24537,RMS,0.055866,0.10623,0.052019,0.672084,1.319312,0.724573,26.55456,50.57736,,E4:65:B8:2C:73:48
1777653346327,24544,RMS,0.0572,0.107017,0.052459,0.663227,1.191368,0.56144,26.20665,50.23244,,E4:65:B8:2C:73:48
1777653353494,24551,RMS,0.055898,0.103362,0.051339,0.511595,1.019624,0.433135,26.62802,49.97057,,E4:65:B8:2C:73:48
1777653360468,24558,RMS,0.05728,0.101696,0.052769,0.702287,1.180961,0.800752,26.72582,48.94957,,E4:65:B8:2C:73:48
1777653367423,24565,RMS,0.055519,0.108008,0.052027,0.610682,1.121469,0.583472,26.89585,50.4739,,E4:65:B8:2C:73:48
1777653374384,24572,RMS,0.057524,0.106181,0.051403,0.678471,1.190513,0.782286,26.7748,49.00439,,E4:65:B8:2C:73:48
1777653381351,24579,RMS,0.057561,0.104085,0.050387,0.603425,1.288178,0.669259,26.62802,49.16674,,E4:65:B8:2C:73:48
1777653390568,24586,RMS,0.057013,0.108283,0.049605,0.729497,1.020715,0.544909,26.7014,50.06629,,E4:65:B8:2C:73:48
1777653395483,24593,RMS,0.056148,0.104679,0.051214,0.471879,1.129474,0.578693,26.75017,49.74522,,E4:65:B8:2C:73:48
1777653402445,24600,RMS,0.057944,0.109494,0.054616,0.65799,1.143763,0.632096,26.67693,50.02475,,E4:65:B8:2C:73:48
1777653409412,24607,RMS,0.055496,0.105693,0.05159,0.51284,1.282944,0.50966,25.84108,46.44604,,E4:65:B8:2C:73:48
1777653416372,24614,RMS,0.057182,0.10577,0.052459,0.616028,0.907551,0.624279,26.35509,49.80905,,E4:65:B8:2C:73:48
1777653423335,24621,RMS,0.056034,0.103867,0.051927,0.638505,1.198933,0.555789,26.72588,50.12139,,E4:65:B8:2C:73:48
1777653430503,24628,RMS,0.056059,0.104374,0.05211,0.439837,1.030236,0.649209,26.33276,50.30379,,E4:65:B8:2C:73:48
1777653437468,24635,RMS,0.057064,0.10737,0.051756,0.518902,0.924994,0.65675,26.67691,50.25591,,E4:65:B8:2C:73:48
1777653444430,24642,RMS,0.057024,0.107146,0.051327,0.665737,0.996257,0.642235,26.62802,50.95042,,E4:65:B8:2C:73:48
1777653451393,24649,RMS,0.056573,0.107704,0.050722,0.537289,1.170527,0.544981,26.65249,50.81734,,E4:65:B8:2C:73:48
1777653458562,24656,RMS,0.056257,0.107499,0.052546,0.462116,0.951508,0.618171,26.6035,48.62035,,E4:65:B8:2C:73:48
1777653465523,24663,RMS,0.055598,0.106964,0.050486,0.513076,1.292825,0.678991,26.53012,50.09919,,E4:65:B8:2C:73:48
1777653472489,24670,RMS,0.057579,0.1069,0.051769,0.618516,1.075608,0.51999,26.70125,49.94848,,E4:65:B8:2C:73:48
1777653479450,24677,RMS,0.056409,0.106514,0.05131,0.61006,1.470728,0.71503,26.70137,49.67398,,E4:65:B8:2C:73:48
1777653486413,24684,RMS,0.055639,0.107438,0.051993,0.508073,0.992825,0.503831,26.11166,51.54453,,E4:65:B8:2C:73:48
1777653493377,24691,RMS,0.0565,0.104532,0.05274,0.797134,1.524945,0.534079,25.98852,50.13953,,E4:65:B8:2C:73:48
1777653500545,24698,RMS,0.055477,0.106751,0.050729,0.556332,1.118903,0.526329,26.57906,46.44067,,E4:65:B8:2C:73:48
1777653507507,24705,RMS,0.056402,0.10909,0.051752,0.494746,1.102351,0.631947,26.62802,49.0696,,E4:65:B8:2C:73:48
1777653514475,24712,RMS,0.056095,0.104139,0.05113,0.654334,1.064177,0.59089,26.57912,50.70021,,E4:65:B8:2C:73:48
1777653521434,24719,RMS,0.053673,0.104181,0.052927,0.556384,0.881069,0.523156,26.57905,48.12646,,E4:65:B8:2C:73:48
1777653528398,24726,RMS,0.056295,0.105284,0.051732,0.561224,1.229167,0.575176,26.67694,50.97093,,E4:65:B8:2C:73:48
1777653535566,24733,RMS,0.05553,0.106579,0.053289,0.561239,1.112553,0.782706,26.77465,51.45261,,E4:65:B8:2C:73:48
1777653542529,24740,RMS,0.055488,0.10389,0.050884,0.552719,0.998624,0.509205,26.6035,50.65484,,E4:65:B8:2C:73:48
1777653549492,24747,RMS,0.057434,0.105313,0.051744,0.599052,0.917343,0.550728,26.35837,49.84213,,E4:65:B8:2C:73:48
1777653556460,24754,RMS,0.057103,0.110089,0.053557,0.635564,1.323354,0.669076,26.60358,50.58241,,E4:65:B8:2C:73:48
1777653563421,24761,RMS,0.056372,0.106241,0.052055,0.607721,1.107888,0.639214,26.67691,50.21922,,E4:65:B8:2C:73:48
1777653570381,24768,RMS,0.056885,0.103563,0.052787,0.478655,0.983063,0.530411,26.55455,49.50108,,E4:65:B8:2C:73:48
1777653577552,24775,RMS,0.057282,0.104982,0.050733,0.660435,1.31891,0.64912,27.01859,49.95797,,E4:65:B8:2C:73:48
1777653584513,24782,RMS,0.055525,0.104959,0.051879,0.51227,1.101689,0.516389,26.62803,49.16946,,E4:65:B8:2C:73:48
1777653591475,24789,RMS,0.057088,0.107208,0.052528,0.531794,1.07122,0.500226,26.9936,46.16074,,E4:65:B8:2C:73:48
1777653598439,24796,RMS,0.055542,0.103671,0.050892,0.600995,1.183117,0.597312,26.8966,49.34737,,E4:65:B8:2C:73:48
1777653605405,24803,RMS,0.054482,0.107241,0.05082,0.55533,1.527907,0.612736,26.57912,51.24695,,E4:65:B8:2C:73:48
1777653612365,24810,RMS,0.054373,0.107851,0.051927,0.501214,1.189383,0.506919,26.57912,50.34188,,E4:65:B8:2C:73:48
1777653619538,24817,RMS,0.057807,0.106774,0.052618,0.604843,1.585391,0.502265,26.30869,49.34219,,E4:65:B8:2C:73:48
1777653626498,24824,RMS,0.056001,0.110914,0.050118,0.606579,1.167283,0.632533,26.60358,50.01215,,E4:65:B8:2C:73:48
1777653633461,24831,RMS,0.056207,0.1083,0.052267,0.496292,1.041015,0.600729,26.50538,50.13678,,E4:65:B8:2C:73:48
1777653640424,24838,RMS,0.055766,0.104218,0.051678,0.440185,0.98154,0.648903,27.01923,49.46752,,E4:65:B8:2C:73:48
1777653647386,24845,RMS,0.055982,0.103849,0.051849,0.675516,1.17721,0.572148,26.74954,49.71783,,E4:65:B8:2C:73:48
1777653654554,24852,RMS,0.055854,0.107473,0.050974,0.597593,1.244454,0.668083,26.60358,50.61834,,E4:65:B8:2C:73:48
1777653661518,24859,RMS,0.056631,0.102878,0.051648,0.649672,1.075534,0.551137,26.72588,50.33023,,E4:65:B8:2C:73:48
1777653668481,24866,RMS,0.055766,0.10764,0.052109,0.630577,1.198754,0.614597,26.50566,51.23893,,E4:65:B8:2C:73:48
1777653675445,24873,RMS,0.056649,0.109716,0.052195,0.605231,1.034929,0.480802,26.84749,49.61407,,E4:65:B8:2C:73:48
1777653682407,24880,RMS,0.056906,0.106728,0.053211,0.520792,1.200125,0.761013,26.55456,45.70547,,E4:65:B8:2C:73:48
1777653689370,24887,RMS,0.055568,0.107005,0.051237,0.613757,1.235688,0.490901,26.53017,51.22692,,E4:65:B8:2C:73:48
1777653696541,24894,RMS,0.055458,0.106463,0.050911,0.711576,1.0992,0.551538,26.65234,48.39466,,E4:65:B8:2C:73:48
1777653703499,24901,RMS,0.057991,0.104096,0.052299,0.588228,1.280666,0.669789,26.65249,50.6843,,E4:65:B8:2C:73:48
1777653710462,24908,RMS,0.057801,0.104103,0.050072,0.526225,1.220728,0.809584,26.67693,49.59784,,E4:65:B8:2C:73:48
1777653717428,24915,RMS,0.05632,0.106159,0.052923,0.549019,1.241009,0.457126,26.75026,50.95978,,E4:65:B8:2C:73:48
1777653724390,24922,RMS,0.057879,0.107323,0.052396,0.612634,0.980476,0.508785,26.65249,49.92236,,E4:65:B8:2C:73:48
1777653731557,24929,RMS,0.056005,0.106726,0.051554,0.603467,1.055715,0.69646,26.65243,49.28582,,E4:65:B8:2C:73:48
1777653738521,24936,RMS,0.057215,0.107343,0.052736,0.719436,1.118889,0.664266,26.70074,49.72896,,E4:65:B8:2C:73:48
1777653745483,24943,RMS,0.054796,0.105363,0.051737,0.589764,1.3486,0.590109,26.67694,49.84218,,E4:65:B8:2C:73:48
1777653752447,24950,RMS,0.056416,0.107958,0.053492,0.581468,1.116363,0.608911,26.65237,50.01362,,E4:65:B8:2C:73:48
1777653759409,24957,RMS,0.056507,0.10659,0.052147,0.635356,1.026486,0.473808,26.40766,50.45466,,E4:65:B8:2C:73:48
1777653766372,24964,RMS,0.056436,0.10696,0.051527,0.577855,0.903018,0.65931,26.82345,50.38683,,E4:65:B8:2C:73:48
1777653773540,24971,RMS,0.056268,0.107401,0.051893,0.473336,0.947779,0.574322,26.55462,45.72776,,E4:65:B8:2C:73:48
1777653780505,24978,RMS,0.0565,0.112108,0.052446,0.569252,1.27663,0.529019,26.60353,49.98059,,E4:65:B8:2C:73:48
1777653787468,24985,RMS,0.05559,0.10608,0.050209,0.534416,0.853377,0.494121,26.60341,49.24722,,E4:65:B8:2C:73:48
1777653794430,24992,RMS,0.057195,0.103625,0.051977,0.604429,0.8762,0.593793,26.67694,49.8235,,E4:65:B8:2C:73:48
1777653801393,24999,RMS,0.057299,0.105139,0.050793,0.520865,1.1476,0.687347,26.05989,50.1661,,E4:65:B8:2C:73:48
1777653808561,25006,RMS,0.055601,0.104936,0.051475,0.735965,1.034404,0.629163,26.72579,50.21202,,E4:65:B8:2C:73:48
1777653815526,25013,RMS,0.056555,0.108105,0.053065,0.504973,1.342144,0.636796,26.70132,50.27441,,E4:65:B8:2C:73:48
1777653822489,25020,RMS,0.058472,0.108341,0.052381,0.806851,1.134642,0.592737,26.65238,49.70323,,E4:65:B8:2C:73:48
1777653829453,25027,RMS,0.056273,0.106686,0.052327,0.693332,1.227415,0.686469,26.65249,50.47372,,E4:65:B8:2C:73:48
1777653836414,25034,RMS,0.05529,0.106289,0.052282,0.488666,1.006557,0.678248,26.87198,50.24863,,E4:65:B8:2C:73:48
1777653843378,25041,RMS,0.056643,0.105279,0.051174,0.745632,1.009937,0.506628,26.65247,50.08275,,E4:65:B8:2C:73:48
1777653864278,25048,RMS,0.056561,0.104819,0.053126,0.548502,0.876134,0.612541,26.60358,49.73978,,E4:65:B8:2C:73:48
1777653864279,25055,RMS,0.056323,0.103483,0.052171,0.650923,1.246742,0.597085,26.70132,49.08172,,E4:65:B8:2C:73:48
1777653864279,25062,RMS,0.057553,0.108726,0.051006,0.453516,1.197571,0.579222,26.60358,50.1703,,E4:65:B8:2C:73:48
1777653871435,25069,RMS,0.057536,0.108603,0.052043,0.672624,1.085776,0.665243,26.7014,48.65596,,E4:65:B8:2C:73:48
1777653878399,25076,RMS,0.055926,0.105698,0.049212,0.55054,1.316324,0.528676,26.65244,49.29319,,E4:65:B8:2C:73:48
1777653885566,25083,RMS,0.055206,0.103996,0.050744,0.580149,1.05917,0.647761,26.60336,50.37266,,E4:65:B8:2C:73:48
1777653892531,25090,RMS,0.057291,0.108012,0.0509,0.547823,1.253705,0.580071,25.64469,48.97973,,E4:65:B8:2C:73:48
1777653899494,25097,RMS,0.055633,0.108191,0.052845,0.543529,1.29275,0.366531,26.67688,48.74391,,E4:65:B8:2C:73:48
1777653906456,25104,RMS,0.057553,0.108229,0.052218,0.847997,1.247583,0.635459,26.9944,50.06004,,E4:65:B8:2C:73:48
1777653913623,25111,RMS,0.056263,0.103246,0.051083,0.521496,1.40957,0.6774,26.65231,50.50155,,E4:65:B8:2C:73:48
1777653920587,25118,RMS,0.056491,0.107036,0.051997,0.551839,1.209149,0.709012,26.62796,48.19753,,E4:65:B8:2C:73:48
1777653927550,25125,RMS,0.056376,0.106215,0.05201,0.51094,1.003063,0.575978,26.67691,47.049,,E4:65:B8:2C:73:48
1777653934522,25132,RMS,0.055191,0.109729,0.051521,0.495507,1.415387,0.4934,26.18486,50.28194,,E4:65:B8:2C:73:48
1777653941476,25139,RMS,0.056704,0.109415,0.052014,0.56771,1.232121,0.671742,26.65234,48.0301,,E4:65:B8:2C:73:48
1777653948442,25146,RMS,0.05656,0.104358,0.051518,0.58818,1.379496,0.6997,26.50571,49.60862,,E4:65:B8:2C:73:48
1777653955609,25153,RMS,0.056124,0.106245,0.051611,0.678368,1.213567,0.648124,26.67694,46.04244,,E4:65:B8:2C:73:48
1777653962574,25160,RMS,0.056259,0.104383,0.051449,0.535976,1.044517,0.725744,26.60358,51.42193,,E4:65:B8:2C:73:48
1777653969540,25167,RMS,0.05731,0.103443,0.05137,0.539587,1.142682,0.607781,26.43182,48.83063,,E4:65:B8:2C:73:48
1777653976499,25174,RMS,0.056474,0.105112,0.050768,0.64835,0.979482,0.488501,26.38272,50.15771,,E4:65:B8:2C:73:48
1777653983462,25181,RMS,0.056203,0.107379,0.05153,0.586426,1.256942,0.506377,26.6278,51.36552,,E4:65:B8:2C:73:48
1777653990631,25188,RMS,0.055975,0.105638,0.0515,0.509891,0.94699,0.525384,26.77432,50.47582,,E4:65:B8:2C:73:48
1777653997594,25195,RMS,0.055706,0.10556,0.050576,0.566927,1.041827,0.582175,26.50561,51.18447,,E4:65:B8:2C:73:48
1777653999437,,,,,,,,,,,,
1777654024018,25221,RMS,0.057075,0.105154,0.051711,0.589192,1.070184,0.610696,26.87153,49.56833,,E4:65:B8:2C:73:48
1777654026678,25224,RMS,0.056227,0.105924,0.052238,0.565517,1.49042,0.505767,26.72579,48.81463,,E4:65:B8:2C:73:48
1777654033639,25231,RMS,0.055927,0.108124,0.051624,0.804677,1.092138,0.502214,26.57911,50.33686,,E4:65:B8:2C:73:48
1777654040602,25238,RMS,0.057522,0.11006,0.050895,0.678117,1.190963,0.520777,26.48067,50.21511,,E4:65:B8:2C:73:48
1777654047771,25245,RMS,0.056354,0.108771,0.052422,0.640442,1.452143,0.559102,26.65211,45.60369,,E4:65:B8:2C:73:48
1777654054532,25252,RMS,0.05625,0.104591,0.051725,0.508397,1.027699,0.602131,26.6035,51.31675,,E4:65:B8:2C:73:48
1777654061697,25259,RMS,0.055096,0.104795,0.050036,0.647474,1.249605,0.547322,26.70141,47.65847,,E4:65:B8:2C:73:48
1777654068660,25266,RMS,0.058438,0.10424,0.052083,0.584447,1.011778,0.617484,26.77432,50.67643,,E4:65:B8:2C:73:48
1777654075624,25273,RMS,0.055689,0.108734,0.051037,0.434201,1.042045,0.467485,26.60358,50.36143,,E4:65:B8:2C:73:48
1777654082586,25280,RMS,0.056772,0.106151,0.050331,0.714623,1.279074,0.601393,26.60358,49.95443,,E4:65:B8:2C:73:48
1777654089549,25287,RMS,0.055861,0.105432,0.051832,0.560391,1.468919,0.632559,26.6035,50.1099,,E4:65:B8:2C:73:48
1777654096720,25294,RMS,0.056623,0.103085,0.051884,0.56695,1.014634,0.653995,26.65247,49.3689,,E4:65:B8:2C:73:48
1777654103680,25301,RMS,0.056384,0.105646,0.052106,0.601772,1.409311,0.598691,26.57912,49.90163,,E4:65:B8:2C:73:48
1777654110645,25308,RMS,0.056256,0.105183,0.051386,0.59854,1.389661,0.474105,26.13531,50.26168,,E4:65:B8:2C:73:48
1777654117607,25315,RMS,0.055917,0.107879,0.05106,0.426779,1.341034,0.483032,26.628,50.32306,,E4:65:B8:2C:73:48
1777654124775,25322,RMS,0.05588,0.103854,0.050094,0.590626,1.106367,0.866643,26.60341,49.46388,,E4:65:B8:2C:73:48
1777654131738,25329,RMS,0.055377,0.107184,0.051308,0.575808,1.092783,0.486048,26.8724,50.12065,,E4:65:B8:2C:73:48
1777654138702,25336,RMS,0.0548,0.107033,0.050912,0.655024,1.016352,0.598331,26.65247,45.99959,,E4:65:B8:2C:73:48
1777654145664,25343,RMS,0.056812,0.110467,0.05116,0.65453,1.088313,0.551474,26.67691,50.29605,,E4:65:B8:2C:73:48
1777654152630,25350,RMS,0.056476,0.106914,0.05199,0.607393,1.134212,0.723435,26.1339,50.25246,,E4:65:B8:2C:73:48
1777654159591,25357,RMS,0.055312,0.107706,0.051154,0.468687,1.190287,0.526345,26.72575,49.96241,,E4:65:B8:2C:73:48
1777654166555,25364,RMS,0.055376,0.106725,0.05023,0.496392,1.028528,0.481597,27.01931,48.67308,,E4:65:B8:2C:73:48
1777654173723,25371,RMS,0.057105,0.10599,0.052674,0.500732,1.06462,0.723501,26.96935,49.86775,,E4:65:B8:2C:73:48
1777654180685,25378,RMS,0.056093,0.110296,0.049993,0.757614,1.20235,0.571344,26.67694,50.09261,,E4:65:B8:2C:73:48
1777654187648,25385,RMS,0.056998,0.106752,0.052226,0.491581,1.012126,0.478726,26.25961,50.44054,,E4:65:B8:2C:73:48
1777654194612,25392,RMS,0.056335,0.107032,0.051659,0.565511,1.098433,0.576928,26.53017,50.0659,,E4:65:B8:2C:73:48
1777654201783,25399,RMS,0.056009,0.105999,0.051056,0.610209,1.172869,0.587111,26.48116,50.11581,,E4:65:B8:2C:73:48
1777654208743,25406,RMS,0.056431,0.107639,0.052476,0.630405,1.364909,0.835908,26.53012,49.54974,,E4:65:B8:2C:73:48
1777654215706,25413,RMS,0.057826,0.108004,0.050951,0.558515,1.35485,0.63805,26.53015,50.43193,,E4:65:B8:2C:73:48
1777654222669,25420,RMS,0.056545,0.106655,0.052126,0.604147,1.355024,0.550231,26.72572,49.35007,,E4:65:B8:2C:73:48
1777654229635,25427,RMS,0.057293,0.10676,0.050664,0.786871,1.139177,0.593933,26.6522,45.98808,,E4:65:B8:2C:73:48
1777654236597,25434,RMS,0.056839,0.107489,0.051537,0.579301,1.631948,0.683614,26.67696,50.73588,,E4:65:B8:2C:73:48
1777654243562,25441,RMS,0.055611,0.108057,0.051703,0.578474,1.140096,0.498049,26.57911,48.61034,,E4:65:B8:2C:73:48
1777654250728,25448,RMS,0.055226,0.107341,0.053319,0.558505,1.211266,0.585519,26.60334,50.06608,,E4:65:B8:2C:73:48
1777654257691,25455,RMS,0.056793,0.106553,0.052784,0.573775,1.088724,0.5882,26.53012,50.03984,,E4:65:B8:2C:73:48
1777654264654,25462,RMS,0.055512,0.104839,0.05124,0.619,1.049188,0.52859,26.65249,50.00376,,E4:65:B8:2C:73:48
1777654271622,25469,RMS,0.056253,0.106573,0.051125,0.45274,1.193539,0.595112,26.89667,48.46023,,E4:65:B8:2C:73:48
1777654278786,25476,RMS,0.054647,0.105368,0.051589,0.449386,0.826658,0.562882,26.62803,49.69433,,E4:65:B8:2C:73:48
1777654285750,25483,RMS,0.057805,0.104999,0.052368,0.522727,0.936659,0.678034,26.72582,50.7619,,E4:65:B8:2C:73:48
1777654292711,25490,RMS,0.057085,0.102745,0.050363,0.471284,0.901696,0.676191,26.57893,50.46677,,E4:65:B8:2C:73:48
1777654299674,25497,RMS,0.055458,0.10585,0.051934,0.538735,1.01438,0.495934,26.62768,50.46718,,E4:65:B8:2C:73:48
1777654306641,25504,RMS,0.057579,0.107272,0.052276,0.767416,1.5529,0.567886,26.55465,49.95552,,E4:65:B8:2C:73:48
1777654313604,25511,RMS,0.058426,0.107366,0.050212,0.590677,1.075336,0.562452,26.15842,49.24378,,E4:65:B8:2C:73:48
1777654320769,25518,RMS,0.056478,0.106227,0.050968,0.585898,1.196862,0.579472,26.62802,44.91356,,E4:65:B8:2C:73:48
1777654327732,25525,RMS,0.055393,0.10848,0.050855,0.552209,1.159378,0.657415,26.75026,50.4128,,E4:65:B8:2C:73:48
1777654334696,25532,RMS,0.058045,0.108762,0.053985,0.485915,1.212721,0.479892,26.23366,49.80393,,E4:65:B8:2C:73:48
1777654341660,25539,RMS,0.055854,0.105128,0.051983,0.575727,1.23704,0.673242,26.13607,50.355,,E4:65:B8:2C:73:48
1777654348622,25546,RMS,0.056501,0.106885,0.051977,0.595188,1.129061,0.595182,26.62802,48.96947,,E4:65:B8:2C:73:48
1777654355792,25553,RMS,0.056024,0.1034,0.05139,0.673691,1.234908,0.698221,26.92058,50.21241,,E4:65:B8:2C:73:48
1777654362753,25560,RMS,0.057226,0.103548,0.050613,0.578903,1.203664,0.558051,26.70125,50.8255,,E4:65:B8:2C:73:48
1777654369717,25567,RMS,0.057105,0.104198,0.051894,0.624755,1.091194,0.687048,26.53002,49.62792,,E4:65:B8:2C:73:48
1777654376685,25574,RMS,0.056148,0.102911,0.052191,0.514172,0.90278,0.628317,26.8233,48.56133,,E4:65:B8:2C:73:48
1777654383643,25581,RMS,0.056342,0.108573,0.051827,0.59158,1.10522,0.648798,26.72579,50.18732,,E4:65:B8:2C:73:48
1777654390607,25588,RMS,0.055235,0.104561,0.051209,0.70883,1.0687,0.570218,26.55447,49.60344,,E4:65:B8:2C:73:48
1777654397774,25595,RMS,0.055619,0.104354,0.050785,0.602066,1.200996,0.549601,26.62802,48.58749,,E4:65:B8:2C:73:48
1777654404737,25602,RMS,0.055834,0.10527,0.050798,0.489077,0.920985,0.553817,26.08615,50.56178,,E4:65:B8:2C:73:48
1777654411700,25609,RMS,0.05741,0.10463,0.054664,0.492677,1.087887,0.581353,26.82344,46.36748,,E4:65:B8:2C:73:48
1777654418665,25616,RMS,0.056087,0.102605,0.051399,0.619639,1.049931,0.508601,26.77464,51.33548,,E4:65:B8:2C:73:48
1777654425631,25623,RMS,0.057163,0.103195,0.050286,0.591033,1.357657,0.510093,26.67694,50.16101,,E4:65:B8:2C:73:48
1777654432590,25630,RMS,0.055387,0.103954,0.049956,0.57478,1.181724,0.502174,26.70141,50.2597,,E4:65:B8:2C:73:48
1777654439760,25637,RMS,0.056239,0.105325,0.05077,0.632218,1.066449,0.594362,26.65225,50.51048,,E4:65:B8:2C:73:48
1777654446721,25644,RMS,0.055966,0.104363,0.050767,0.50272,1.088419,0.560481,26.60358,49.59069,,E4:65:B8:2C:73:48
1777654453685,25651,RMS,0.056942,0.106027,0.052515,0.768622,1.384691,0.484807,26.72572,49.46454,,E4:65:B8:2C:73:48
1777654460648,25658,RMS,0.056342,0.106511,0.052658,0.618372,0.912019,0.585327,26.65249,50.48451,,E4:65:B8:2C:73:48
1777654467614,25665,RMS,0.056539,0.103526,0.052393,0.624143,1.187307,0.653387,26.62803,50.51815,,E4:65:B8:2C:73:48
1777654476830,25672,RMS,0.056691,0.103728,0.050584,0.690999,1.096368,0.451703,26.62803,50.31976,,E4:65:B8:2C:73:48
1777654481741,25679,RMS,0.057416,0.106529,0.051715,0.646987,1.239635,0.762286,26.20924,47.9777,,E4:65:B8:2C:73:48
1777654488704,25686,RMS,0.056206,0.106314,0.050594,0.595608,0.882868,0.477028,26.62793,50.26094,,E4:65:B8:2C:73:48
1777654495666,25693,RMS,0.057211,0.104195,0.052149,0.655139,1.024868,0.532502,26.65249,49.71651,,E4:65:B8:2C:73:48
1777654502837,25700,RMS,0.057657,0.107541,0.051255,0.657869,1.062069,0.618223,26.75026,47.01504,,E4:65:B8:2C:73:48
1777654509800,25707,RMS,0.055205,0.106449,0.051828,0.566127,1.042803,0.558946,26.6522,49.82283,,E4:65:B8:2C:73:48
1777654516764,25714,RMS,0.055874,0.102564,0.050655,0.561175,1.024503,0.593847,26.55456,51.24806,,E4:65:B8:2C:73:48
1777654523724,25721,RMS,0.054823,0.104845,0.052955,0.652,1.458091,0.721631,26.57912,50.30732,,E4:65:B8:2C:73:48
1777654530688,25728,RMS,0.056643,0.105959,0.052405,0.553557,0.946436,0.599011,26.79915,50.01033,,E4:65:B8:2C:73:48
1777654537652,25735,RMS,0.056241,0.10662,0.052078,0.530102,1.397853,0.856473,26.67694,51.39173,,E4:65:B8:2C:73:48
1777654544619,25742,RMS,0.055961,0.107367,0.050062,0.394367,1.106215,0.597938,26.67678,50.22989,,E4:65:B8:2C:73:48
1777654551785,25749,RMS,0.057924,0.10848,0.050992,0.559483,1.477436,0.717033,25.98684,48.32916,,E4:65:B8:2C:73:48
1777654558745,25756,RMS,0.055435,0.105298,0.050141,0.494091,0.880369,0.51519,26.62803,49.63993,,E4:65:B8:2C:73:48
1777654565710,25763,RMS,0.056108,0.104077,0.050407,0.658029,1.2466,0.446348,26.70128,50.1321,,E4:65:B8:2C:73:48
1777654572672,25770,RMS,0.05591,0.107601,0.051101,0.585148,1.167664,0.608772,25.93971,50.12634,,E4:65:B8:2C:73:48
1777654579849,25777,RMS,0.056077,0.10462,0.052066,0.613541,0.932345,0.606448,26.75026,49.69812,,E4:65:B8:2C:73:48
1777654586807,25784,RMS,0.055919,0.106005,0.0515,0.497992,0.974824,0.597793,26.62802,50.00758,,E4:65:B8:2C:73:48
1777654593769,25791,RMS,0.055962,0.105583,0.050486,0.521731,0.896012,0.611333,26.7502,46.38397,,E4:65:B8:2C:73:48
1777654600734,25798,RMS,0.055194,0.106833,0.05235,0.588377,1.070802,0.545466,26.75033,49.25249,,E4:65:B8:2C:73:48
1777654607694,25805,RMS,0.056402,0.105901,0.051403,0.683597,1.178835,0.642764,26.60358,50.20773,,E4:65:B8:2C:73:48
1777654614655,25812,RMS,0.057043,0.105893,0.051311,0.626615,1.119228,0.534797,26.70137,50.46613,,E4:65:B8:2C:73:48
1777654621621,25819,RMS,0.056154,0.103675,0.049756,0.49281,0.918313,0.625369,26.82353,50.38636,,E4:65:B8:2C:73:48
1777654628788,25826,RMS,0.056476,0.104622,0.049998,0.627349,1.406969,0.635966,26.70125,51.04799,,E4:65:B8:2C:73:48
1777654635752,25833,RMS,0.054317,0.107072,0.052395,0.646421,1.161649,0.768522,26.57887,50.32514,,E4:65:B8:2C:73:48
1777654642716,25840,RMS,0.05763,0.106839,0.052703,0.438749,1.143465,0.572847,26.72579,50.27969,,E4:65:B8:2C:73:48
1777654649678,25847,RMS,0.05652,0.109721,0.050445,0.517913,1.620223,0.526428,26.70131,50.64089,,E4:65:B8:2C:73:48
