timestamp,seq,key,aRMSx,aRMSy,aRMSz,vRMSx,vRMSy,vRMSz,temperature,aucausticRMS,extra,mac,rule_label,iso_label,iso_score,label,label_name,fault_type
1777369506351.0,173.0,RMS,0.567234,0.337921,0.521431,1.635806,2.613233,1.760695,29.29122,44.05101,119.5645,E4:65:B8:2C:73:48,0,1,-0.7015990572475754,1,warning,bearing fault
1777369512351.0,175.0,RMS,0.680689,0.253593,0.54309,1.503177,1.959995,2.196568,28.97398,47.58364,169.4989,E4:65:B8:2C:73:48,0,1,-0.6886048646757489,1,warning,bearing fault
1777369518351.0,193.0,RMS,0.769145,0.452837,0.718808,1.890423,2.809739,3.839834,29.16921,46.55163,159.7425,E4:65:B8:2C:73:48,0,1,-0.7288086578255168,1,warning,bearing fault
1777369524351.0,196.0,RMS,0.812314,0.80905,0.810224,2.268475,6.09022,4.79629,29.26689,48.7025,190.3739,E4:65:B8:2C:73:48,1,1,-0.7789560376112422,2,fault,bearing fault
1777369530351.0,203.0,RMS,0.754909,0.605146,0.867594,2.031739,2.895992,5.500873,29.60941,46.93394,165.6741,E4:65:B8:2C:73:48,1,1,-0.7656167232543526,2,fault,bearing fault
1777369536351.0,210.0,RMS,0.785048,0.586335,0.846526,2.229321,2.667785,4.99672,29.48717,43.62661,127.8244,E4:65:B8:2C:73:48,1,1,-0.7661502085048186,2,fault,bearing fault
1777369542351.0,217.0,RMS,0.759417,0.606477,0.85075,2.024324,2.156834,5.039493,29.31626,46.07828,154.9559,E4:65:B8:2C:73:48,1,1,-0.7573733299332093,2,fault,bearing fault
1777369548351.0,224.0,RMS,0.78568,0.616937,0.843099,2.209457,2.447449,4.791388,29.73148,46.76276,162.7571,E4:65:B8:2C:73:48,1,1,-0.7669281533177027,2,fault,bearing fault
1777369554351.0,231.0,RMS,0.823874,0.661997,0.850622,2.390683,1.91062,4.624065,29.51127,46.38654,161.0754,E4:65:B8:2C:73:48,1,1,-0.760930649229207,2,fault,bearing fault
1777369560351.0,238.0,RMS,0.803121,0.58039,0.795766,2.402367,1.926534,4.481119,29.68265,46.78872,160.388,E4:65:B8:2C:73:48,0,1,-0.7539591191734125,1,warning,bearing fault
1777369566351.0,245.0,RMS,0.849787,0.501589,0.81155,2.358826,1.52561,4.558843,29.82782,47.1016,162.9997,E4:65:B8:2C:73:48,1,1,-0.7529395722961368,2,fault,bearing fault
1777369572351.0,252.0,RMS,0.865594,0.513731,0.826859,2.2926,1.719953,4.384494,29.90166,47.36913,171.5103,E4:65:B8:2C:73:48,0,1,-0.7476995021799941,1,warning,bearing fault
1777369578351.0,259.0,RMS,0.847908,0.509256,0.848803,2.214249,2.121273,4.436931,29.51049,46.79977,163.0258,E4:65:B8:2C:73:48,0,1,-0.7529923999495912,1,warning,bearing fault
1777369584351.0,266.0,RMS,0.819497,0.52207,0.858649,2.165291,2.089483,4.486663,29.78026,45.96289,155.2076,E4:65:B8:2C:73:48,0,1,-0.7540120183601893,1,warning,bearing fault
1777369590351.0,273.0,RMS,0.7901,0.515046,0.861182,2.150068,1.932873,4.451509,29.78026,45.84366,152.9877,E4:65:B8:2C:73:48,0,1,-0.7461459462449019,1,warning,bearing fault
1777369596351.0,280.0,RMS,0.753765,0.498456,0.816621,2.026829,1.867013,4.475343,29.82907,45.88531,150.5041,E4:65:B8:2C:73:48,0,1,-0.7354075221637181,1,warning,bearing fault
1777369602351.0,287.0,RMS,0.710718,0.399537,0.723902,1.854541,2.012835,4.48736,29.92669,45.1296,143.8507,E4:65:B8:2C:73:48,0,1,-0.7061868075145615,1,warning,bearing fault
1777369608351.0,294.0,RMS,0.67654,0.362276,0.662329,1.829327,1.903271,4.33006,29.78031,45.73896,150.7442,E4:65:B8:2C:73:48,0,1,-0.6871540126721095,1,warning,bearing fault
1777369614351.0,301.0,RMS,0.688262,0.358327,0.651022,1.835058,2.128928,4.268142,30.04834,44.83741,142.826,E4:65:B8:2C:73:48,0,1,-0.6943981758886898,1,warning,bearing fault
1777369620351.0,308.0,RMS,0.74979,0.342341,0.731293,1.912987,2.016536,4.169621,29.99993,45.41303,147.7591,E4:65:B8:2C:73:48,0,1,-0.7027163625811825,1,warning,bearing fault
1777369626351.0,315.0,RMS,0.707144,0.343329,0.672984,1.844562,1.975452,4.057333,30.17025,44.84674,140.1713,E4:65:B8:2C:73:48,0,1,-0.6900650581389892,1,warning,bearing fault
1777369632351.0,322.0,RMS,0.748981,0.349517,0.739926,1.982831,2.163972,4.196005,29.99994,45.51146,147.6424,E4:65:B8:2C:73:48,0,1,-0.7126523700643016,1,warning,bearing fault
1777369638351.0,329.0,RMS,0.734266,0.342207,0.712563,1.943225,2.092333,4.117342,30.46196,45.73737,149.6024,E4:65:B8:2C:73:48,0,1,-0.7049297846032291,1,warning,bearing fault
1777369644351.0,336.0,RMS,0.741097,0.341786,0.738524,1.999372,2.006303,4.18748,30.60987,45.5753,149.4551,E4:65:B8:2C:73:48,0,1,-0.7079658037181231,1,warning,bearing fault
1777369650351.0,343.0,RMS,0.752164,0.346265,0.726236,1.958843,2.137041,4.20435,30.26818,45.23366,148.346,E4:65:B8:2C:73:48,0,1,-0.7066506495874916,1,warning,bearing fault
1777369656351.0,350.0,RMS,0.740152,0.353247,0.704957,1.934553,1.996648,3.935121,30.26846,45.33673,148.3295,E4:65:B8:2C:73:48,0,1,-0.7006292530865903,1,warning,bearing fault
1777369662351.0,357.0,RMS,0.736945,0.342644,0.728152,1.952282,2.023347,4.059989,30.3903,45.73933,149.5826,E4:65:B8:2C:73:48,0,1,-0.7046913520128855,1,warning,bearing fault
1777369668351.0,364.0,RMS,0.763053,0.370074,0.72728,2.026833,2.040931,3.863253,30.43903,44.80848,141.2074,E4:65:B8:2C:73:48,0,1,-0.7078610762644532,1,warning,bearing fault
1777369674351.0,371.0,RMS,0.727472,0.354585,0.721437,1.9343,2.109208,3.995961,30.46354,45.31431,147.522,E4:65:B8:2C:73:48,0,1,-0.7039906005226119,1,warning,bearing fault
1777369680351.0,378.0,RMS,0.742614,0.338403,0.731544,1.968009,1.873973,4.019822,30.3656,44.63107,141.2258,E4:65:B8:2C:73:48,0,1,-0.7021565702532899,1,warning,bearing fault
1777369686351.0,385.0,RMS,0.727948,0.354259,0.708387,1.961829,2.061242,3.923279,30.75624,45.18647,145.7217,E4:65:B8:2C:73:48,0,1,-0.7016482827541419,1,warning,bearing fault
1777369692351.0,392.0,RMS,0.731806,0.344351,0.708948,1.942148,1.931532,3.858574,30.65847,44.83679,141.8864,E4:65:B8:2C:73:48,0,1,-0.6989370132204195,1,warning,bearing fault
1777369698351.0,399.0,RMS,0.742319,0.352397,0.71182,1.99796,1.881091,3.824224,30.95141,45.17437,146.4019,E4:65:B8:2C:73:48,0,1,-0.7010682665039603,1,warning,bearing fault
1777369704351.0,406.0,RMS,0.71831,0.35119,0.669902,1.84607,1.853875,3.73762,30.78073,44.65494,140.3787,E4:65:B8:2C:73:48,0,1,-0.686121600519955,1,warning,bearing fault
1777369710351.0,413.0,RMS,0.743205,0.354605,0.711561,1.925331,1.978417,3.965265,30.92701,44.88297,144.8303,E4:65:B8:2C:73:48,0,1,-0.7001202416791463,1,warning,bearing fault
1777369716351.0,420.0,RMS,0.747342,0.355369,0.679113,1.845002,2.032189,3.83536,30.95151,44.78498,142.9073,E4:65:B8:2C:73:48,0,1,-0.6927209860324879,1,warning,bearing fault
1777369722351.0,427.0,RMS,0.74135,0.353616,0.683242,1.910634,2.028703,3.717287,30.80471,44.94035,146.4082,E4:65:B8:2C:73:48,0,1,-0.6934243712066716,1,warning,bearing fault
1777369728351.0,434.0,RMS,0.716395,0.371033,0.657183,1.769901,1.887282,3.408122,31.17103,44.81067,143.4116,E4:65:B8:2C:73:48,0,1,-0.683607437654646,1,warning,bearing fault
1777369734351.0,441.0,RMS,0.718609,0.335049,0.676253,1.770116,1.820629,3.587825,31.09618,44.7841,143.0348,E4:65:B8:2C:73:48,0,1,-0.686770099634411,1,warning,bearing fault
1777369740351.0,448.0,RMS,0.708828,0.334862,0.665704,1.84215,1.975057,3.577018,31.29305,44.71574,142.4543,E4:65:B8:2C:73:48,0,1,-0.6851320302506351,1,warning,bearing fault
1777369746351.0,455.0,RMS,0.714506,0.340767,0.619968,1.743452,1.671355,3.602218,31.46379,44.86031,145.6168,E4:65:B8:2C:73:48,0,1,-0.6889125846243517,1,warning,bearing fault
1777369752351.0,462.0,RMS,0.690861,0.335345,0.65679,1.814456,1.704154,3.514466,31.43938,45.04205,146.0154,E4:65:B8:2C:73:48,0,1,-0.6843269993921369,1,warning,bearing fault
1777369758351.0,469.0,RMS,0.673371,0.326903,0.65511,1.737245,1.872018,3.363095,31.43941,45.19262,146.6048,E4:65:B8:2C:73:48,0,1,-0.6815549458531438,1,warning,bearing fault
1777369764351.0,476.0,RMS,0.677479,0.334812,0.651307,1.774312,1.677581,3.429021,31.39062,45.09269,145.9162,E4:65:B8:2C:73:48,0,1,-0.6838984694629477,1,warning,bearing fault
1777369770351.0,483.0,RMS,0.689954,0.337728,0.658407,1.800512,1.944312,3.288758,31.5124,44.80153,143.8843,E4:65:B8:2C:73:48,0,1,-0.6827566483870715,1,warning,bearing fault
1777369776351.0,490.0,RMS,0.676607,0.332555,0.658916,1.674118,1.717944,3.285647,31.56132,45.05299,145.7576,E4:65:B8:2C:73:48,0,1,-0.6855679930872784,1,warning,bearing fault
1777369782351.0,497.0,RMS,0.700311,0.337734,0.673129,1.83305,1.731746,3.334996,31.51254,45.25285,144.1401,E4:65:B8:2C:73:48,0,1,-0.6843133296698882,1,warning,bearing fault
1777369788351.0,504.0,RMS,0.667782,0.357545,0.673786,1.794157,1.948375,3.427519,31.53689,45.19051,145.0999,E4:65:B8:2C:73:48,0,1,-0.6841044436877028,1,warning,bearing fault
1777369794351.0,511.0,RMS,0.649915,0.310567,0.624304,1.594728,1.669258,3.38195,31.7557,45.70662,148.2019,E4:65:B8:2C:73:48,0,1,-0.6897207287430046,1,warning,bearing fault
1777369800351.0,518.0,RMS,0.685199,0.341252,0.645803,1.727246,1.893371,3.218894,31.80494,45.41809,147.3418,E4:65:B8:2C:73:48,0,1,-0.6856301447147539,1,warning,bearing fault
1777369806351.0,525.0,RMS,0.653146,0.350809,0.664871,1.734219,1.830303,3.436468,32.41422,45.57663,149.2671,E4:65:B8:2C:73:48,0,1,-0.6887970181005674,1,warning,bearing fault
1777369812351.0,532.0,RMS,0.657967,0.305492,0.638352,1.693259,1.611311,3.325725,31.97544,44.85034,141.6463,E4:65:B8:2C:73:48,0,1,-0.6873776619900479,1,warning,bearing fault
1777369818351.0,539.0,RMS,0.667531,0.33959,0.657914,1.760698,2.172814,3.304105,31.82933,45.5238,146.9787,E4:65:B8:2C:73:48,0,1,-0.6919421199467123,1,warning,bearing fault
1777369824351.0,546.0,RMS,0.651035,0.313397,0.63736,1.731969,1.584105,3.265192,31.73188,45.34339,146.4231,E4:65:B8:2C:73:48,0,1,-0.688027348291659,1,warning,bearing fault
1777369830351.0,553.0,RMS,0.69978,0.332843,0.660786,1.764805,1.993101,3.299337,31.85358,44.8478,141.1649,E4:65:B8:2C:73:48,0,1,-0.6865103818079457,1,warning,bearing fault
1777369836351.0,560.0,RMS,0.650301,0.340424,0.682346,1.853198,2.02383,3.379707,32.09758,45.35532,146.3024,E4:65:B8:2C:73:48,0,1,-0.6890024440205703,1,warning,bearing fault
1777369842351.0,567.0,RMS,0.656015,0.340524,0.658111,1.791714,1.947349,3.413736,31.99999,44.74035,140.4251,E4:65:B8:2C:73:48,0,1,-0.6825736028334796,1,warning,bearing fault
1777369848351.0,574.0,RMS,0.640247,0.317063,0.645985,1.558583,1.711032,3.320354,32.26805,45.00584,142.6796,E4:65:B8:2C:73:48,0,1,-0.6925263532692341,1,warning,bearing fault
1777369854351.0,581.0,RMS,0.625436,0.328525,0.640735,1.615162,1.938601,3.292077,31.90095,45.02631,144.5376,E4:65:B8:2C:73:48,0,1,-0.6830013026028887,1,warning,bearing fault
1777369860351.0,588.0,RMS,0.614004,0.305036,0.630758,1.559646,1.641216,3.326818,32.24376,44.75157,141.2551,E4:65:B8:2C:73:48,0,1,-0.6934640952964642,1,warning,bearing fault
1777369866351.0,595.0,RMS,0.626418,0.320447,0.647497,1.559907,1.691913,3.292393,32.60934,44.72263,142.5038,E4:65:B8:2C:73:48,0,1,-0.692760669827568,1,warning,bearing fault
1777369872351.0,707.0,RMS,0.612864,0.329013,0.676021,1.695678,1.592475,3.312183,33.19392,44.48258,140.7877,E4:65:B8:2C:73:48,0,1,-0.6953782862710151,1,warning,bearing fault
1777369878351.0,714.0,RMS,0.633272,0.300994,0.635556,1.592698,1.673348,3.309494,33.26445,44.46103,140.1238,E4:65:B8:2C:73:48,0,1,-0.7011102605959062,1,warning,bearing fault
1777369884351.0,721.0,RMS,0.633494,0.286241,0.6194,1.653427,1.541344,3.347835,33.43718,44.26277,136.3715,E4:65:B8:2C:73:48,0,1,-0.7013474815225899,1,warning,bearing fault
1777369890351.0,728.0,RMS,0.619229,0.339948,0.663679,1.663842,1.4001,3.454346,33.1939,44.35726,137.7574,E4:65:B8:2C:73:48,0,1,-0.698894767351201,1,warning,bearing fault
1777369896351.0,735.0,RMS,0.629259,0.299111,0.644722,1.595378,1.352024,3.41879,33.36456,43.7492,130.8974,E4:65:B8:2C:73:48,0,1,-0.7046910910670496,1,warning,bearing fault
1777369902351.0,742.0,RMS,0.61155,0.297892,0.641656,1.622185,1.865394,3.358171,33.38898,44.39826,138.7345,E4:65:B8:2C:73:48,0,1,-0.6953175506338924,1,warning,bearing fault
1777369908351.0,749.0,RMS,0.614665,0.320006,0.636874,1.523768,1.497819,3.282401,33.53497,44.37258,137.375,E4:65:B8:2C:73:48,0,1,-0.6995553392343506,1,warning,bearing fault
1777369914351.0,756.0,RMS,0.623938,0.343734,0.666661,1.580851,1.607607,3.329659,33.60792,44.13722,135.7651,E4:65:B8:2C:73:48,0,1,-0.6967562032440274,1,warning,bearing fault
1777369920351.0,763.0,RMS,0.619066,0.318634,0.656447,1.562182,1.549478,3.371982,33.46187,44.33724,137.703,E4:65:B8:2C:73:48,0,1,-0.6998411327752206,1,warning,bearing fault
1777369926351.0,770.0,RMS,0.623585,0.29771,0.634924,1.600915,1.76344,3.317428,33.65673,44.37259,138.2942,E4:65:B8:2C:73:48,0,1,-0.7014250749367824,1,warning,bearing fault
1777369932351.0,777.0,RMS,0.618801,0.309564,0.654729,1.6498,1.536402,3.392367,33.77866,44.26799,136.7298,E4:65:B8:2C:73:48,0,1,-0.7046275765702613,1,warning,bearing fault
1777369938351.0,784.0,RMS,0.627652,0.319751,0.646244,1.750464,1.804409,3.402788,33.77854,44.29416,136.941,E4:65:B8:2C:73:48,0,1,-0.6978608404610002,1,warning,bearing fault
1777369944351.0,149.0,RMS,0.609686,0.398235,0.675855,1.719645,2.73738,3.989851,30.53664,44.83559,141.4658,E4:65:B8:2C:73:48,0,1,-0.7173987267186411,1,warning,bearing fault
1777369950351.0,151.0,RMS,0.600979,0.400447,0.673395,1.672249,2.610004,3.825065,30.80521,44.29698,135.2956,E4:65:B8:2C:73:48,0,1,-0.7123560222759202,1,warning,bearing fault
1777369956351.0,174.0,RMS,0.598473,0.39742,0.67702,1.763768,2.545579,3.802192,30.56099,45.09184,145.355,E4:65:B8:2C:73:48,0,1,-0.7101406293229054,1,warning,bearing fault
1777369962351.0,177.0,RMS,0.600478,0.394609,0.676257,1.664484,2.542874,3.792539,30.73201,45.00679,143.5331,E4:65:B8:2C:73:48,0,1,-0.7109115777005928,1,warning,bearing fault
1777369968351.0,141.0,RMS,0.611534,0.366463,0.665992,1.725574,2.218437,3.292382,31.87815,44.55183,139.3443,E4:65:B8:2C:73:48,0,1,-0.6973206675452401,1,warning,bearing fault
1777369974351.0,144.0,RMS,0.618587,0.361994,0.669323,1.658085,2.156821,3.279071,31.95033,44.46983,139.0496,E4:65:B8:2C:73:48,0,1,-0.6947167251872332,1,warning,bearing fault
1777369980351.0,161.0,RMS,0.598183,0.353595,0.658108,1.635268,2.22955,3.26853,31.78013,44.5041,137.663,E4:65:B8:2C:73:48,0,1,-0.6962660938997269,1,warning,bearing fault
1777369986351.0,164.0,RMS,0.60659,0.392138,0.695252,1.606321,2.17958,3.228431,32.02446,44.37597,135.2804,E4:65:B8:2C:73:48,0,1,-0.7022216970277004,1,warning,bearing fault
1777369992351.0,171.0,RMS,0.603811,0.359521,0.682584,1.644435,2.141236,3.218574,32.29236,44.43649,135.1625,E4:65:B8:2C:73:48,0,1,-0.7005467728236087,1,warning,bearing fault
1777369998351.0,178.0,RMS,0.62567,0.365979,0.691846,1.631733,2.131236,3.336874,32.38988,44.57338,137.3275,E4:65:B8:2C:73:48,0,1,-0.7014601723949867,1,warning,bearing fault
1777370004351.0,185.0,RMS,0.61027,0.367256,0.700108,1.718667,2.251631,3.277458,32.07308,44.64382,138.2343,E4:65:B8:2C:73:48,0,1,-0.7032078561602247,1,warning,bearing fault
1777370010351.0,192.0,RMS,0.612427,0.352905,0.686701,1.666559,2.090143,3.264551,32.24387,44.89451,138.9516,E4:65:B8:2C:73:48,0,1,-0.6951032640724587,1,warning,bearing fault
1777370016351.0,199.0,RMS,0.608389,0.374014,0.696457,1.614605,2.240774,3.210725,32.24384,44.70721,140.688,E4:65:B8:2C:73:48,0,1,-0.7065107647483005,1,warning,bearing fault
1777370022351.0,206.0,RMS,0.585025,0.376571,0.697322,1.608977,2.161789,3.214668,32.19432,44.63917,140.5392,E4:65:B8:2C:73:48,0,1,-0.7050427899956343,1,warning,bearing fault
1777370028351.0,213.0,RMS,0.608419,0.348899,0.676115,1.627606,2.059197,3.266936,32.39011,44.20637,134.4703,E4:65:B8:2C:73:48,0,1,-0.6970359032846581,1,warning,bearing fault
1777370034351.0,220.0,RMS,0.612658,0.360151,0.690255,1.610649,1.993347,3.268854,32.56065,44.70149,139.2736,E4:65:B8:2C:73:48,0,1,-0.6957532357451212,1,warning,bearing fault
1777370040351.0,227.0,RMS,0.609378,0.395972,0.700178,1.572615,2.233018,3.138362,32.63348,44.67144,141.0748,E4:65:B8:2C:73:48,0,1,-0.7122703002257581,1,warning,bearing fault
1777370046351.0,234.0,RMS,0.583101,0.388032,0.656385,1.578859,2.120996,3.273331,32.38993,44.24868,134.6207,E4:65:B8:2C:73:48,0,1,-0.7038371825254317,1,warning,bearing fault
1777370052351.0,241.0,RMS,0.600253,0.363153,0.683506,1.580081,2.191288,3.258179,32.53629,44.3207,134.932,E4:65:B8:2C:73:48,0,1,-0.7084254164935329,1,warning,bearing fault
1777370058351.0,248.0,RMS,0.592737,0.368967,0.664477,1.584457,2.235013,3.091022,33.04797,44.05002,133.2014,E4:65:B8:2C:73:48,0,1,-0.712320274446759,1,warning,bearing fault
1777370064351.0,255.0,RMS,0.600486,0.384489,0.678607,1.550754,2.128775,3.238518,32.29093,44.91899,140.6665,E4:65:B8:2C:73:48,0,1,-0.7040753261072004,1,warning,bearing fault
1777370070351.0,157.0,RMS,0.058459,0.109968,0.058385,0.584631,1.150089,0.579579,22.29239,35.71507,53.35864,E4:65:B8:2C:73:48,0,0,-0.4869527476810688,0,normal,none
1777370076351.0,159.0,RMS,0.060798,0.111746,0.059161,0.699138,1.5462,0.901249,21.89956,35.45366,52.67637,E4:65:B8:2C:73:48,0,0,-0.579172156113564,0,normal,none
1777370082351.0,185.0,RMS,0.060772,0.11087,0.063765,0.569733,1.652993,0.851311,22.16973,35.75839,53.54415,E4:65:B8:2C:73:48,0,0,-0.5808400051221857,0,normal,none
1777370088351.0,187.0,RMS,0.058604,0.109849,0.057387,0.652774,1.397684,0.633328,21.99785,35.5214,52.88394,E4:65:B8:2C:73:48,0,0,-0.5016899522690922,0,normal,none
1777370094351.0,194.0,RMS,0.058851,0.109761,0.058792,0.515166,1.371658,0.608662,22.21863,35.87755,53.98721,E4:65:B8:2C:73:48,0,0,-0.515043485564804,0,normal,none
1777370100351.0,201.0,RMS,0.059186,0.108106,0.0572,0.653292,1.037176,0.512623,22.36599,35.33032,51.76129,E4:65:B8:2C:73:48,0,0,-0.5095520806793835,0,normal,none
1777370106351.0,208.0,RMS,0.059095,0.108414,0.059881,0.705339,1.266369,0.719775,22.46403,35.78568,53.82467,E4:65:B8:2C:73:48,0,0,-0.5106165151492548,0,normal,none
1777370112351.0,215.0,RMS,0.057004,0.109815,0.055396,0.510724,1.044364,0.602111,22.34142,35.88904,54.40961,E4:65:B8:2C:73:48,0,0,-0.4911170490199802,0,normal,none
1777370118351.0,222.0,RMS,0.058533,0.1104,0.059285,0.467865,1.300723,0.691244,22.29226,35.7607,53.58381,E4:65:B8:2C:73:48,0,0,-0.5140534206177534,0,normal,none
1777370124351.0,229.0,RMS,0.05893,0.113047,0.060933,0.589203,1.412957,0.926486,22.34118,35.12677,51.58814,E4:65:B8:2C:73:48,0,0,-0.5475818680904803,0,normal,none
1777370130351.0,236.0,RMS,0.058775,0.108477,0.057527,0.689361,1.492556,0.534247,22.73383,35.6741,53.00015,E4:65:B8:2C:73:48,0,0,-0.5309225993874542,0,normal,none
1777370136351.0,243.0,RMS,0.057645,0.109474,0.056645,0.595983,1.014048,0.681595,22.63566,35.44887,52.69888,E4:65:B8:2C:73:48,0,0,-0.4856967621167505,0,normal,none
1777370142351.0,250.0,RMS,0.057767,0.106157,0.056752,0.563965,1.220789,0.764216,22.78276,35.78975,53.83829,E4:65:B8:2C:73:48,0,0,-0.4957860047787793,0,normal,none
1777370148351.0,257.0,RMS,0.059896,0.109877,0.056636,0.601377,1.285452,0.661005,22.26769,35.14083,50.68848,E4:65:B8:2C:73:48,0,0,-0.5071974626834719,0,normal,none
1777370154351.0,264.0,RMS,0.057927,0.108234,0.059373,0.654082,1.025017,0.745663,22.29236,35.88279,54.36472,E4:65:B8:2C:73:48,0,0,-0.498551094067694,0,normal,none
1777370160351.0,271.0,RMS,0.058269,0.111656,0.059334,0.680817,1.414377,0.713794,22.24333,35.88933,54.30864,E4:65:B8:2C:73:48,0,0,-0.5217106362223185,0,normal,none
1777370166351.0,278.0,RMS,0.057733,0.10984,0.056997,0.599059,1.212726,0.585572,22.43918,35.90774,54.29199,E4:65:B8:2C:73:48,0,0,-0.4836688324604459,0,normal,none
1777370172351.0,285.0,RMS,0.057348,0.107895,0.059013,0.712132,1.211252,0.935682,22.78161,35.92998,54.80403,E4:65:B8:2C:73:48,0,0,-0.5227058270947077,0,normal,none
1777370178351.0,292.0,RMS,0.056062,0.108994,0.060791,0.51333,1.202036,0.632994,22.46388,35.78136,53.68031,E4:65:B8:2C:73:48,0,0,-0.5042375717966704,0,normal,none
1777370184351.0,299.0,RMS,0.060608,0.108053,0.05845,0.544825,1.28428,0.615317,22.31668,35.61473,53.57514,E4:65:B8:2C:73:48,0,0,-0.5141916404931779,0,normal,none
1777370190351.0,306.0,RMS,0.059709,0.106865,0.05622,0.553571,1.052792,0.609073,22.56208,35.41261,52.37233,E4:65:B8:2C:73:48,0,0,-0.5011963717109201,0,normal,none
1777370196351.0,313.0,RMS,0.058707,0.109519,0.059529,0.679267,0.937808,0.706406,22.29236,35.66828,53.02794,E4:65:B8:2C:73:48,0,0,-0.5174777494155193,0,normal,none
1777370202351.0,320.0,RMS,0.058617,0.109173,0.058344,0.548156,1.102905,0.65487,22.87941,36.06072,55.39238,E4:65:B8:2C:73:48,0,0,-0.4740840746629126,0,normal,none
1777370208351.0,327.0,RMS,0.058924,0.109296,0.058171,0.548673,1.207456,1.06313,23.19973,35.73999,53.50781,E4:65:B8:2C:73:48,0,0,-0.5221848048515211,0,normal,none
1777370214351.0,334.0,RMS,0.0597,0.113602,0.058077,0.553418,1.422229,0.716931,22.92874,34.72944,50.25669,E4:65:B8:2C:73:48,0,0,-0.5361422610106612,0,normal,none
1777370220351.0,341.0,RMS,0.058716,0.10962,0.060256,0.696098,1.106324,0.628672,22.61119,35.72702,53.55759,E4:65:B8:2C:73:48,0,0,-0.4977477682008633,0,normal,none
1777370226351.0,348.0,RMS,0.057797,0.107251,0.059058,0.584764,1.271396,1.048033,22.83178,35.71874,53.28303,E4:65:B8:2C:73:48,0,0,-0.531580378710684,0,normal,none
1777370232351.0,355.0,RMS,0.058837,0.110096,0.05791,0.663527,1.540417,0.656997,22.04595,35.62851,53.90304,E4:65:B8:2C:73:48,0,0,-0.5302269567553485,0,normal,none
1777370238351.0,362.0,RMS,0.059801,0.110762,0.051297,0.666357,1.243547,0.654598,22.78284,35.97764,54.7565,E4:65:B8:2C:73:48,0,0,-0.49379571317268933,0,normal,none
1777370244351.0,369.0,RMS,0.059189,0.110323,0.057533,0.556589,1.358279,0.726456,22.09284,35.63608,53.15453,E4:65:B8:2C:73:48,0,0,-0.5044929555993083,0,normal,none
1777370250351.0,376.0,RMS,0.058561,0.112295,0.056823,0.665052,1.282768,0.666176,22.66031,35.95893,54.73792,E4:65:B8:2C:73:48,0,0,-0.5025270897623658,0,normal,none
1777370256351.0,383.0,RMS,0.0599,0.11018,0.059634,0.749568,1.357378,0.818618,22.73382,35.68081,53.15944,E4:65:B8:2C:73:48,0,0,-0.5437967392720106,0,normal,none
1777370262351.0,390.0,RMS,0.058455,0.108429,0.058531,0.643587,1.214537,0.753228,22.41475,35.63228,52.74461,E4:65:B8:2C:73:48,0,0,-0.4921004358780478,0,normal,none
1777370268351.0,397.0,RMS,0.059183,0.109629,0.059151,0.634465,1.194764,0.699448,22.8319,35.64181,53.17923,E4:65:B8:2C:73:48,0,0,-0.4911921576138964,0,normal,none
1777370274351.0,404.0,RMS,0.05803,0.10886,0.058616,0.849449,1.228828,0.870748,22.70902,35.69427,53.1294,E4:65:B8:2C:73:48,0,0,-0.5453478784466397,0,normal,none
1777370280351.0,411.0,RMS,0.058698,0.107027,0.054983,0.58706,0.939317,0.731838,22.83191,35.68982,53.16676,E4:65:B8:2C:73:48,0,0,-0.4995017662131632,0,normal,none
1777370286351.0,418.0,RMS,0.059879,0.111693,0.057687,0.615045,1.416562,0.7555,22.78275,35.69761,53.00661,E4:65:B8:2C:73:48,0,0,-0.5174722063806934,0,normal,none
1777370292351.0,425.0,RMS,0.059935,0.109726,0.059857,0.586515,1.252287,0.781193,22.68441,34.82909,50.73575,E4:65:B8:2C:73:48,0,0,-0.5066488127732409,0,normal,none
1777370298351.0,432.0,RMS,0.058646,0.111836,0.059989,0.552144,1.283692,0.834525,22.97894,35.87678,54.12718,E4:65:B8:2C:73:48,0,0,-0.5046707829943905,0,normal,none
1777370304351.0,439.0,RMS,0.057887,0.108812,0.057629,0.529576,0.924018,0.770947,22.73365,35.87661,53.94614,E4:65:B8:2C:73:48,0,0,-0.5054487952135917,0,normal,none
1777370310351.0,446.0,RMS,0.060786,0.108755,0.057141,0.556884,1.067262,0.840149,22.83188,35.63889,53.71226,E4:65:B8:2C:73:48,0,0,-0.5242767380622438,0,normal,none
1777370316351.0,453.0,RMS,0.060235,0.10821,0.059495,0.614329,1.131226,0.795629,22.66016,36.09387,55.10958,E4:65:B8:2C:73:48,0,0,-0.5054260817548807,0,normal,none
1777370322351.0,149.0,RMS,0.056601,0.109319,0.057243,0.476051,1.143183,0.695135,22.92983,35.49073,52.4852,E4:65:B8:2C:73:48,0,0,-0.4878480262831834,0,normal,none
1777370328351.0,151.0,RMS,0.056106,0.108832,0.060298,0.505215,1.153613,0.754422,23.02809,35.23743,51.88276,E4:65:B8:2C:73:48,0,0,-0.4892306533510499,0,normal,none
1777370334351.0,176.0,RMS,0.056643,0.10662,0.057916,0.69864,1.072291,0.63179,23.05259,35.7197,53.24444,E4:65:B8:2C:73:48,0,0,-0.4879574155307335,0,normal,none
