

RMS,213,0.608419,0.348899,0.676115,1.627606,2.059197,3.266936,32.39011,44.20637,134.4703,E4:65:B8:2C:73:48
RMS,220,0.612658,0.360151,0.690255,1.610649,1.993347,3.268854,32.56065,44.70149,139.2736,E4:65:B8:2C:73:48
RMS,227,0.609378,0.395972,0.700178,1.572615,2.233018,3.138362,32.63348,44.67144,141.0748,E4:65:B8:2C:73:48
RMS,234,0.583101,0.388032,0.656385,1.578859,2.120996,3.273331,32.38993,44.24868,134.6207,E4:65:B8:2C:73:48
RMS,241,0.600253,0.363153,0.683506,1.580081,2.191288,3.258179,32.53629,44.3207,134.932,E4:65:B8:2C:73:48
RMS,248,0.592737,0.368967,0.664477,1.584457,2.235013,3.091022,33.04797,44.05002,133.2014,E4:65:B8:2C:73:48
RMS,255,0.600486,0.384489,0.678607,1.550754,2.128775,3.238518,32.29093,44.91899,140.6665,E4:65:B8:2C:73:48

RMS,157,0.058459,0.109968,0.058385,0.584631,1.150089,0.579579,22.29239,35.71507,53.35864,E4:65:B8:2C:73:48
RMS,159,0.060798,0.111746,0.059161,0.699138,1.5462,0.901249,21.89956,35.45366,52.67637,E4:65:B8:2C:73:48

RMS,185,0.060772,0.11087,0.063765,0.569733,1.652993,0.851311,22.16973,35.75839,53.54415,E4:65:B8:2C:73:48
RMS,187,0.058604,0.109849,0.057387,0.652774,1.397684,0.633328,21.99785,35.5214,52.88394,E4:65:B8:2C:73:48
RMS,194,0.058851,0.109761,0.058792,0.515166,1.371658,0.608662,22.21863,35.87755,53.98721,E4:65:B8:2C:73:48
RMS,201,0.059186,0.108106,0.0572,0.653292,1.037176,0.512623,22.36599,35.33032,51.76129,E4:65:B8:2C:73:48
RMS,208,0.059095,0.108414,0.059881,0.705339,1.266369,0.719775,22.46403,35.78568,53.82467,E4:65:B8:2C:73:48
RMS,215,0.057004,0.109815,0.055396,0.510724,1.044364,0.602111,22.34142,35.88904,54.40961,E4:65:B8:2C:73:48
RMS,222,0.058533,0.1104,0.059285,0.467865,1.300723,0.691244,22.29226,35.7607,53.58381,E4:65:B8:2C:73:48
RMS,229,0.05893,0.113047,0.060933,0.589203,1.412957,0.926486,22.34118,35.12677,51.58814,E4:65:B8:2C:73:48
RMS,236,0.058775,0.108477,0.057527,0.689361,1.492556,0.534247,22.73383,35.6741,53.00015,E4:65:B8:2C:73:48
RMS,243,0.057645,0.109474,0.056645,0.595983,1.014048,0.681595,22.63566,35.44887,52.69888,E4:65:B8:2C:73:48
RMS,250,0.057767,0.106157,0.056752,0.563965,1.220789,0.764216,22.78276,35.78975,53.83829,E4:65:B8:2C:73:48
RMS,257,0.059896,0.109877,0.056636,0.601377,1.285452,0.661005,22.26769,35.14083,50.68848,E4:65:B8:2C:73:48
RMS,264,0.057927,0.108234,0.059373,0.654082,1.025017,0.745663,22.29236,35.88279,54.36472,E4:65:B8:2C:73:48
RMS,271,0.058269,0.111656,0.059334,0.680817,1.414377,0.713794,22.24333,35.88933,54.30864,E4:65:B8:2C:73:48
RMS,278,0.057733,0.10984,0.056997,0.599059,1.212726,0.585572,22.43918,35.90774,54.29199,E4:65:B8:2C:73:48
RMS,285,0.057348,0.107895,0.059013,0.712132,1.211252,0.935682,22.78161,35.92998,54.80403,E4:65:B8:2C:73:48
RMS,292,0.056062,0.108994,0.060791,0.51333,1.202036,0.632994,22.46388,35.78136,53.68031,E4:65:B8:2C:73:48
RMS,299,0.060608,0.108053,0.05845,0.544825,1.28428,0.615317,22.31668,35.61473,53.57514,E4:65:B8:2C:73:48
RMS,306,0.059709,0.106865,0.05622,0.553571,1.052792,0.609073,22.56208,35.41261,52.37233,E4:65:B8:2C:73:48
RMS,313,0.058707,0.109519,0.059529,0.679267,0.937808,0.706406,22.29236,35.66828,53.02794,E4:65:B8:2C:73:48
RMS,320,0.058617,0.109173,0.058344,0.548156,1.102905,0.65487,22.87941,36.06072,55.39238,E4:65:B8:2C:73:48
RMS,327,0.058924,0.109296,0.058171,0.548673,1.207456,1.06313,23.19973,35.73999,53.50781,E4:65:B8:2C:73:48
RMS,334,0.0597,0.113602,0.058077,0.553418,1.422229,0.716931,22.92874,34.72944,50.25669,E4:65:B8:2C:73:48
RMS,341,0.058716,0.10962,0.060256,0.696098,1.106324,0.628672,22.61119,35.72702,53.55759,E4:65:B8:2C:73:48
